model,id,title,authors
book.bookmodel,4664,The Case of the Glamorous Ghost (Perry Mason),Erle Stanley Gardner
book.bookmodel,4665,The Case of the Half-Wakened Wife,Erle Stanley Gardner
book.bookmodel,4666,I Dreamed I Married Perry Mason (A Cece Caruso Mystery  #1),Susan Kandel
book.bookmodel,4667,The Case of the Terrified Typist (Perry Mason #49),Erle Stanley Gardner
book.bookmodel,4668,The Case of the Curious Bride (Perry Mason Mystery),Erle Stanley Gardner
book.bookmodel,4669,Fragile Things: Short Fictions and Wonders,Neil Gaiman
book.bookmodel,4670,The Good Fairies of New York,Martin Millar/Neil Gaiman
book.bookmodel,4671,Smoke and Mirrors: Short Fiction and Illusions,Neil Gaiman
book.bookmodel,4672,Death: The High Cost of Living,Neil Gaiman/Chris Bachalo/Mark Buckingham/Tori Amos
book.bookmodel,4673,Stardust,Neil Gaiman
book.bookmodel,4674,The Facts in the Case of the Departure of Miss Finch,Neil Gaiman/Michael Zulli
book.bookmodel,4675,The Diagnosis,Alan Lightman
book.bookmodel,4676,The Best American Science Writing 2002,Matt Ridley/Jesse Cohen/Alan Lightman/Joseph D'Agnese
book.bookmodel,4677,The Complete Poetry,John Milton/John T. Shawcross
book.bookmodel,4678,The Complete Poems and Major Prose,John Milton/Merritt Y. Hughes
book.bookmodel,4679,The Man and the Author: John Milton: Twentieth Century Perspectives,J. Martin Evans
book.bookmodel,4680,The Major Works,John Milton/Jonathan Goldberg/Stephen Orgel
book.bookmodel,4681,Christopher and His Kind,Christopher Isherwood
book.bookmodel,4682,The Condor And The Cows: A South American Travel Diary,Christopher Isherwood/William Caskey/Jeffrey Meyers
book.bookmodel,4683,A Single Man,Christopher Isherwood
book.bookmodel,4684,Christopher et son monde  1929-1939,Christopher Isherwood
book.bookmodel,4685,The Love of the Last Tycoon,F. Scott Fitzgerald
book.bookmodel,4686,About This Life,Barry  Lopez
book.bookmodel,4687,Arctic Dreams,Barry  Lopez
book.bookmodel,4688,Field Notes: The Grace Note of the Canyon Wren,Barry  Lopez
book.bookmodel,4689,The Rediscovery of North America,Barry  Lopez
book.bookmodel,4690,Deadly Feasts: Tracking the Secrets of a Terrifying New Plague,Richard Rhodes
book.bookmodel,4691,How to Write: Advice and Reflections,Richard Rhodes
book.bookmodel,4692,John James Audubon,Richard Rhodes
book.bookmodel,4693,Masters of Death: The SS-Einsatzgruppen and the Invention of the Holocaust,Richard Rhodes
book.bookmodel,4694,A Hole in the World: An American Boyhood,Richard Rhodes
book.bookmodel,4695,The Crack-Up,F. Scott Fitzgerald/Edmund Wilson
book.bookmodel,4696,Walden & Resistance to Civil Government (Critical Edition),Owen  Thomas/William John Rossi/Henry David Thoreau/William Rossi
book.bookmodel,4697,Collected Essays and Poems,Henry David Thoreau/Elizabeth Hall Witherell
book.bookmodel,4698,The Portable Thoreau,Henry David Thoreau/Carl Bode
book.bookmodel,4699,True Harvest: Readings From Henry David Thoreau For Every Day Of The Year,Henry David Thoreau/Barry M. Andrews
book.bookmodel,4700,Civil Disobedience and Other Essays,Henry David Thoreau
book.bookmodel,4701,Walden,Henry David Thoreau
book.bookmodel,4702,Interrupted Music: The Making of Tolkien's Mythology,Verlyn Flieger
book.bookmodel,4703,The Tolkien Fan's Medieval Reader,David E. Smith (Turgon of TheOneRing.net
book.bookmodel,4704,Touchy and Feely (Sissy Sawyer  #1),Graham Masterton
book.bookmodel,4705,Prey,Graham Masterton
book.bookmodel,4706,Hidden World,Graham Masterton
book.bookmodel,4707,The House That Jack Built,Graham Masterton
book.bookmodel,4708,The Riverside Milton,John Milton/Roy C. Flannagan
book.bookmodel,4709,How to Read a Poem,Terry Eagleton
book.bookmodel,4710,The Gatekeeper: A Memoir,Terry Eagleton
book.bookmodel,4711,The Ideology of the Aesthetic,Terry Eagleton
book.bookmodel,4712,Marxism and Literary Criticism,Terry Eagleton
book.bookmodel,4713,Children of God (The Sparrow  #2),Mary Doria Russell
book.bookmodel,4714,When the Lion Feeds (Courtney  #1),Wilbur Smith
book.bookmodel,4715,Birds of Prey (Courtney #9),Wilbur Smith
book.bookmodel,4716,Alberic the Wise,Norton Juster/Leonard Baskin
book.bookmodel,4717,The Hello  Goodbye Window,Norton Juster/Chris Raschka
book.bookmodel,4718,The Dot and the Line: A Romance in Lower Mathematics,Norton Juster
book.bookmodel,4719,Le Royaume fantôme,Norton Juster
book.bookmodel,4720,1632,Eric Flint
book.bookmodel,4721,Lützen 1632 : climax of the Thirty Years war,Richard Brzezinski/Graham Turner
book.bookmodel,4722,Marvels,Kurt Busiek/Alex Ross
book.bookmodel,4723,Marvels,Kurt Busiek/Alex Ross
book.bookmodel,4724,Superman: Back in Action,Kurt Busiek/Fabian Nicieiza/Len Wein/Gerry Conway/Pete Woods/José Luis García-López
book.bookmodel,4725,Spider-Man: Saga of the Sandman,Stan Lee/Roy Thomas/Tom DeFalco/Kurt Busiek/Steve Ditko/Jack Kirby/Herb Trimpe/Ross Andru
book.bookmodel,4726,Superman: Up  Up  and Away!,Kurt Busiek/Geoff Johns/Pete Woods/Renato Guedes
book.bookmodel,4727,Kingdom Come,Mark Waid/Alex Ross/Elliot S. Maggin
book.bookmodel,4728,Fantastic Four  Volume 2,Mark Waid/Mike Wieringo/Howard Porter
book.bookmodel,4729,The Flash: Dead Heat,Mark Waid/Oscar Jimenez/Humberto Ramos/José Marzán Jr./Wayne Faucher
book.bookmodel,4730,Fantastic Four  Volume 3,Mark Waid/Mike Wieringo
book.bookmodel,4731,Underworld Unleashed,Mark Waid/Scott Peterson/Howard Porter/Dennis Janke/Phil Jimenez/J.H. Williams III/John Stokes/Mick Gray/Dan           Green
book.bookmodel,4732,Fantastic Four  Vol 5: Disassembled,Mark Waid/Paco Medina
book.bookmodel,4733,Devilish,Maureen Johnson
book.bookmodel,4734,The Devilish Pleasures of a Duke (Boscastle  #6),Jillian Hunter
book.bookmodel,4735,A Devilish Dilemma,Judith A. Lansdowne
book.bookmodel,4736,Paranoid Park,Blake Nelson
book.bookmodel,4737,Notes on a Scandal,Zoë Heller
book.bookmodel,4738,13 Little Blue Envelopes (Little Blue Envelope  #1),Maureen Johnson
book.bookmodel,4739,My Ishmael (Ishmael  #3),Daniel Quinn
book.bookmodel,4740,Ishmael (Star Trek: The Original Series  #23),Barbara Hambly
book.bookmodel,4741,Mumbo Jumbo,Ishmael Reed/Gérard H. Durand
book.bookmodel,4742,Flatland,Edwin A. Abbott/Rosemary Jann
book.bookmodel,4743,Flatland,Edwin A. Abbott/Ian Stewart
book.bookmodel,4744,Flatland: A Romance of Many Dimensions,Edwin A. Abbott
book.bookmodel,4745,Flatland: A Romance of Many Dimensions,Edwin A. Abbott
book.bookmodel,4746,Flatterland,Ian Stewart
book.bookmodel,4747,American Government: Continuity and Change,Karen  O'Connor/Larry J. Sabato
book.bookmodel,4748,Essentials of American Government: Continuity and Change,Karen  O'Connor/Larry J. Sabato
book.bookmodel,4749,American Government: Continuity and Change  Texas Edition,Karen  O'Connor/Larry J. Sabato
book.bookmodel,4750,Stardust of Yesterday (de Piaget  #9; de Paiget/MacLeod  #1),Lynn Kurland
book.bookmodel,4751,Moonage Daydream: The Life & Times of Ziggy Stardust,David Bowie/Mick Rock
book.bookmodel,4752,From Sawdust to Stardust: The Biography of DeForest Kelley,Terry Lee Rioux
book.bookmodel,4753,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide  #1),Douglas Adams
book.bookmodel,4754,Coraline,Neil Gaiman/Dave McKean
book.bookmodel,4755,Jurassic Park Institute Dinosaur Field Guide,Michael K. Brett-Surman/Thomas R. Holtz Jr./Bob Walters
book.bookmodel,4756,Lost World of Agharti: The Mystery of Vril Power,Alec MacLellan
book.bookmodel,4757,I Am the Blues: The Willie Dixon Story,Willie Dixon/Don Snowden
book.bookmodel,4758,Isaac Newton,James Gleick
book.bookmodel,4759,Things Fall Apart: An Adapted Classic,Chinua Achebe
book.bookmodel,4760,The Stranger,Albert Camus/Stuart Gilbert
book.bookmodel,4761,Having Our Say: The Delany Sisters' First 100 Years,Emily Mann/Sarah L. Delany/A. Elizabeth Delany/Amy Hill Hearth
book.bookmodel,4762,Retrospective  1964-1984,H.R. Giger/Kathi Christen/Adrienne Theimer/Ernst  Fuchs
book.bookmodel,4763,Handmaid's Tale,Margaret Atwood
book.bookmodel,4764,One Day in the Life of Ivan Denisovich,Aleksandr Solzhenitsyn/H.T. Willetts
book.bookmodel,4765,The Two-Mile Time Machine: Ice Cores  Abrupt Climate Change  and Our Future,Richard B. Alley
book.bookmodel,4766,Collected Essays: Notes of a Native Son / Nobody Knows My Name / The Fire Next Time / No Name in the Street / The Devil Finds Work / Other Essays,James Baldwin/Toni Morrison
book.bookmodel,4767,Love and Louis XIV: The Women in the Life of the Sun King,Antonia Fraser
book.bookmodel,4768,My Ántonia (Great Plains Trilogy  #3),Willa Cather
book.bookmodel,4769,Marie Antoinette: The Journey,Antonia Fraser
book.bookmodel,4770,My Antonia (Great Plains trilogy #3),Willa Cather/Alyssa  Harad
book.bookmodel,4771,The Bush Agenda: Invading the World  One Economy at a Time,Antonia Juhasz
book.bookmodel,4772,Marie Antoinette: The Journey,Antonia Fraser
book.bookmodel,4773,Don Quixote: The Ormsby Translation  Revised  Backgrounds and Sources  Criticism,Miguel de Cervantes Saavedra/John Ormsby
book.bookmodel,4774,A Tale of Two Cities,Charles Dickens/Gillen D'Arcy Wood
book.bookmodel,4775,A Yellow Raft in Blue Water,Michael Dorris
book.bookmodel,4776,The Sound and the Fury,William Faulkner
book.bookmodel,4777,The Sound and the Fury: An Authoritative Text  Backgrounds and Contexts  Criticism,William Faulkner/David Minter/Noel Polk/Ben Wasson/C. Vann Woodward/Robert Penn Warren/Richard H. King/Jean-Paul Sartre/Irving Howe/Ralph Ellison
book.bookmodel,4778,The Sound and the Fury,William Faulkner/Grover Gardner
book.bookmodel,4779,CliffsNotes on Faulkner's The Sound and the Fury (Cliffs Notes),James Lamar Roberts/William Faulkner/CliffsNotes
book.bookmodel,4780,The Invisible Man,H.G. Wells
book.bookmodel,4781,The Invisible Man,H.G. Wells
book.bookmodel,4782,Invisible Man,Ralph Ellison
book.bookmodel,4783,The Invisible Man,H.G. Wells/Christopher Priest
book.bookmodel,4784,To Sail Beyond the Sunset,Robert A. Heinlein
book.bookmodel,4785,The Friday Night Knitting Club (Friday Night Knitting Club  #1),Kate Jacobs
book.bookmodel,4786,Lady Friday (The Keys to the Kingdom  #5),Garth Nix
book.bookmodel,4787,Friday,Robert A. Heinlein
book.bookmodel,4788,Starship Troopers,Robert A. Heinlein
book.bookmodel,4789,Starship Troopers,Robert A. Heinlein
book.bookmodel,4790,Starship Troopers,Robert A. Heinlein
book.bookmodel,4791,The Diamond Color Meditation: Color Pathway to the Soul,John  Diamond
book.bookmodel,4792,Zodiac,Neal Stephenson/Jean-Pierre Pugi
book.bookmodel,4793,Sirens and Sea Monsters (Tales from the Odyssey #3),Mary Pope Osborne/Homer/Troy Howell
book.bookmodel,4794,The Scarlet Letter,Nathaniel Hawthorne
book.bookmodel,4795,Dracula,Bram Stoker/Jan Needle/Gary Blythe
book.bookmodel,4796,Dracula,Bram Stoker/Joseph Valente
book.bookmodel,4797,Dracula,Bram Stoker/Robert Whitfield
book.bookmodel,4798,The Bram Stoker Bedside Companion: 10 Stories by the Author of Dracula,Bram Stoker/Charles Osborne
book.bookmodel,4799,Dracula,Bram Stoker/Nina Auerbach/David J. Skal
book.bookmodel,4800,Macbeth,William Shakespeare/Paul Werstine/Barbara A. Mowat
book.bookmodel,4801,Macbeth (No Fear Shakespeare),William Shakespeare/SparkNotes/John Crowther
book.bookmodel,4802,Death of a Dreamer (Hamish Macbeth  #22),M.C. Beaton
book.bookmodel,4803,The Crucible,Arthur  Miller/Christopher Bigsby
book.bookmodel,4804,Crucible of War: The Seven Years' War and the Fate of Empire in British North America  1754 - 1766,Fred Anderson
book.bookmodel,4805,Spock: The Fire and the Rose (Star Trek: Crucible  #2),David R. George III
book.bookmodel,4806,McCoy: The Provenance Of Shadows (Star Trek: Crucible  #1),David R. George III
book.bookmodel,4807,Kirk: The Star to Every Wandering (Star Trek: Crucible  #3),David R. George III
book.bookmodel,4808,Mr Tompkins in Paperback (Canto),George Gamow/Roger Penrose
book.bookmodel,4809,Thirty Years that Shook Physics: The Story of Quantum Theory,George Gamow
book.bookmodel,4810,The Great Divorce,C.S. Lewis
book.bookmodel,4811,The Metaphysics of Star Trek,Richard Hanley
book.bookmodel,4812,The Very Best of the Feynman Lectures,Richard P. Feynman
book.bookmodel,4813,The Feynman Lectures on Physics Vols 3-4,Richard P. Feynman
book.bookmodel,4814,The Feynman Lectures on Physics Vols 7-8,Richard P. Feynman
book.bookmodel,4815,The Feynman Lectures on Physics Vols 5-6,Richard P. Feynman
book.bookmodel,4816,The Feynman Lectures on Physics Vol 3,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands
book.bookmodel,4817,Galactic Goodnight (Disney's Little Einsteins),Susan Ring/Kirk Albert Etienne
book.bookmodel,4818,What Einstein Told His Cook: Kitchen Science Explained,Robert L. Wolke/Marlene Parrish
book.bookmodel,4819,Mission: Where's June? (Disney's Little Einstein),Susan Ring/Kirk Albert Etienne/Kirk Etienne Albert/Michael James Luzzi
book.bookmodel,4820,Babies (Baby Einstein),Julie Aigner-Clark
book.bookmodel,4821,Butterfly Suits (Disney's Little Einsteins),Marcy Kelman/Nadeem Zaidi/Andy Mastrocinque
book.bookmodel,4822,Birthday Machine (Disney's Little Einsteins Early Reader),Susan Ring/Anna Okabe
book.bookmodel,4823,Music of the Meadow (Little Einsteins Early Reader),Susan Ring/Kelly Preston/Katie Nix
book.bookmodel,4824,1912 Manuscript on the Special Theory of Relativity,Albert Einstein/Hanoch Gutfreund
book.bookmodel,4825,Piercing the Darkness (Darkness  #2),Frank E. Peretti
book.bookmodel,4826,This Present Darkness (Darkness  #1),Frank E. Peretti
book.bookmodel,4827,The Oath,Frank E. Peretti
book.bookmodel,4828,Oath of Swords (War God  #1),David Weber
book.bookmodel,4829,Oath of Gold (The Deed of Paksenarrion  #3),Elizabeth Moon
book.bookmodel,4830,The Oath (Dismas Hardy  #8),John Lescroart
book.bookmodel,4831,Wind Rider's Oath (War God  #3),David Weber
book.bookmodel,4832,A Visitation of Spirits,Randall Kenan
book.bookmodel,4833,Open My Eyes  Lord: A Practical Guide to Angelic Visitations and Heavenly Experiences,Gary Oates/Robert Paul Lamb/Randy Clark
book.bookmodel,4834,The Complete C.S. Lewis Signature Classics,C.S. Lewis
book.bookmodel,4835,The Collected Letters of C.S. Lewis  Volume 3: Narnia  Cambridge  and Joy  1950 - 1963,C.S. Lewis/Walter Hooper
book.bookmodel,4836,Till We Have Faces: A Myth Retold,C.S. Lewis/Nadia May
book.bookmodel,4837,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan/Ann Druyan
book.bookmodel,4838,Stephen Hawking's a Brief History of Time: A Reader's Companion,Stephen Hawking/Gene  Stone
book.bookmodel,4839,The Illustrated A Brief History of Time,Stephen Hawking
book.bookmodel,4840,Brevísima historia del tiempo,Stephen Hawking/Leonard Mlodinow/David Jou i Mirabent
book.bookmodel,4841,A First Course in String Theory,Barton Zwiebach
book.bookmodel,4842,Black Holes & Time Warps: Einstein's Outrageous Legacy,Kip S. Thorne/Stephen Hawking/Frederick Seitz
book.bookmodel,4843,Surely You're Joking  Mr. Feynman!,Richard P. Feynman
book.bookmodel,4844,Surely You're Joking  Mr. Feynman!: Adventures of a Curious Character,Richard P. Feynman/Raymond Todd
book.bookmodel,4845,The Meaning of It All: Thoughts of a Citizen-Scientist,Richard P. Feynman
book.bookmodel,4846,Amor Y Respeto/love And Respect: El Respeto Que El Desesperadamente Necesita/ The Love She Most Desires And The Respect He Desperately Needs,Emerson Eggerichs
book.bookmodel,4847,Chemistry: The Central Science,Theodore L. Brown/H. Eugene LeMay Jr./Bruce E. Bursten
book.bookmodel,4848,Introduction to Linear Algebra and Differential Equations,John W. Dettman
book.bookmodel,4849,Physics for Scientists and Engineers,Douglas C. Giancoli
book.bookmodel,4850,Physics: for Scientists and Engineers with Modern Physics,Paul M. Fishbane/Stephen Gasiorowicz/Stephen T. Thornton
book.bookmodel,4851,Misty of Chincoteague (Misty  #1),Marguerite Henry/Wesley Dennis
book.bookmodel,4852,Black Beauty,Anna Sewell/Scott McKowen
book.bookmodel,4853,Black Beauty (Coloring Book),Anna Sewell/John         Green
book.bookmodel,4854,Five on a Treasure Island (Famous Five  #1),Enid Blyton
book.bookmodel,4855,The Secret Seven (The Secret Seven  #1),Enid Blyton
book.bookmodel,4856,The Circus of Adventure,Enid Blyton
book.bookmodel,4857,La gata perdida = The Missing Cat (Las Aventuras de Nicolas = Adventures with Nicholas),Chris L. Demarest/Berlitz Publishing Company
book.bookmodel,4858,La Chatte Perdue = The Missing Cat (Les Aventures avec Nicolas = Adventures with Nicholas),Chris L. Demarest
book.bookmodel,4859,The Mystery of the Missing Cat,Gertrude Chandler Warner/Charles Tang
book.bookmodel,4860,Die Verschwundene Katze = The Missing Cat,Chris L. Demarest
book.bookmodel,4861,The Trolley Car Family,Eleanor Clymer/Ursula Koering
book.bookmodel,4862,Rose in Bloom (Eight Cousins  #2),Louisa May Alcott
book.bookmodel,4863,The Quiet Little Woman: A Christmas Story,Louisa May Alcott/C. Michael Dudash/Stephen W. Hines
book.bookmodel,4864,Louisa May Alcott on Race  Sex  and Slavery,Louisa May Alcott/Sarah Elbert
book.bookmodel,4865,An Old-Fashioned Thanksgiving,Louisa May Alcott/James Bernardin
book.bookmodel,4866,Moods,Louisa May Alcott
book.bookmodel,4867,The Girlhood Diary of Louisa May Alcott  1843-1846: Writings of a Young Author,Louisa May Alcott/Kerry A. Graves
book.bookmodel,4868,These Happy Golden Years (Little House  #8),Laura Ingalls Wilder/Garth Williams
book.bookmodel,4869,Pioneer Girl: The Story of Laura Ingalls Wilder,William   Anderson/Dan Andreasen
book.bookmodel,4870,The Norton Anthology of Short Fiction,Richard Bausch
book.bookmodel,4871,Red  White  and Black: The Peoples of Early North America,Gary B. Nash
book.bookmodel,4872,Homemade Love,bell hooks/Shane W. Evans
book.bookmodel,4873,The Will to Change: Men  Masculinity  and Love,bell hooks
book.bookmodel,4874,Killing Rage: Ending Racism,bell hooks
book.bookmodel,4875,Where We Stand: Class Matters,bell hooks
book.bookmodel,4876,All About Love: New Visions,bell hooks
book.bookmodel,4877,Everybody Was Kung Fu Fighting: Afro-Asian Connections and the Myth of Cultural Purity,Vijay Prashad
book.bookmodel,4878,The Darker Nations: A People's History of the Third World,Vijay Prashad/Howard Zinn
book.bookmodel,4879,The Karma Of Brown Folk,Vijay Prashad
book.bookmodel,4880,The Negro,W.E.B. Du Bois/Robert Gregg
book.bookmodel,4881,Democracy Matters: Winning the Fight Against Imperialism,Cornel West
book.bookmodel,4882,Tyranny of the Majority: Fundamental Fairness in Representative Democracy,Lani Guinier/Stephen L. Carter
book.bookmodel,4883,More Readings From One Man's Wilderness: The Journals of Richard L. Proenneke  1974-1980,Richard Proenneke/John Branson
book.bookmodel,4884,The Guardship (Thomas Marlowe  #1),James L. Nelson
